age,educational-num,capital-gain,capital-loss,hours-per-week,education,marital-status,occupation,gender,income_>50K
33,9,0,1672,40,HS-grad,Married-civ-spouse,Craft-repair,Male,0
36,13,0,0,40,Bachelors,Married-civ-spouse,Exec-managerial,Female,0
29,9,0,1974,35,HS-grad,Never-married,Craft-repair,Male,0
26,8,0,0,40,12th,Married-spouse-absent,Transport-moving,Male,0
49,10,0,0,40,Some-college,Divorced,Exec-managerial,Male,0
20,7,0,0,25,11th,Never-married,Sales,Female,0
53,13,0,0,40,Bachelors,Married-civ-spouse,Craft-repair,Male,1
32,9,0,0,40,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,0
17,7,0,0,40,11th,Never-married,Other-service,Male,0
35,9,0,0,40,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,0
58,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,Male,0
46,14,0,0,40,Masters,Married-civ-spouse,Prof-specialty,Male,1
47,16,0,0,35,Doctorate,Married-civ-spouse,Prof-specialty,Male,1
30,7,0,0,40,11th,Never-married,,Female,0
28,9,0,0,40,HS-grad,Never-married,Exec-managerial,Male,0
36,14,0,0,50,Masters,Married-civ-spouse,Exec-managerial,Male,1
56,14,0,0,80,Masters,Married-civ-spouse,Adm-clerical,Male,1
24,10,0,0,40,Some-college,Never-married,Prof-specialty,Male,0
46,10,0,0,40,Some-college,Divorced,Machine-op-inspct,Female,0
53,13,0,0,55,Bachelors,Married-civ-spouse,Prof-specialty,Male,1
53,14,0,0,40,Masters,Married-civ-spouse,Exec-managerial,Male,1
36,9,0,0,40,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,1
44,9,0,0,33,HS-grad,Divorced,Other-service,Female,0
47,13,0,0,50,Bachelors,Married-civ-spouse,Prof-specialty,Male,0
45,13,0,0,50,Bachelors,Married-civ-spouse,Exec-managerial,Male,1
55,13,0,0,40,Bachelors,Married-civ-spouse,Exec-managerial,Male,1
22,10,0,0,20,Some-college,Never-married,Adm-clerical,Female,0
36,10,0,0,30,Some-college,Divorced,Machine-op-inspct,Female,0
44,9,0,0,96,HS-grad,Married-civ-spouse,Transport-moving,Male,0
49,9,0,0,40,HS-grad,Married-civ-spouse,Transport-moving,Male,0
48,13,0,0,50,Bachelors,Never-married,Other-service,Male,1
64,4,0,0,30,7th-8th,Widowed,Other-service,Female,0
29,13,0,0,46,Bachelors,Married-civ-spouse,Prof-specialty,Female,1
38,9,0,0,45,HS-grad,Married-civ-spouse,Adm-clerical,Male,0
40,9,0,0,37,HS-grad,Separated,Adm-clerical,Female,0
31,10,0,0,50,Some-college,Married-civ-spouse,Craft-repair,Male,0
29,9,0,0,30,HS-grad,Divorced,Other-service,Female,0
25,14,0,0,60,Masters,Never-married,Prof-specialty,Female,0
49,4,0,0,45,7th-8th,Never-married,Prof-specialty,Male,0
42,9,0,0,60,HS-grad,Divorced,Priv-house-serv,Female,0
33,14,0,0,30,Masters,Never-married,Prof-specialty,Male,0
26,9,0,0,40,HS-grad,Married-civ-spouse,Exec-managerial,Male,0
43,9,0,0,35,HS-grad,Divorced,Other-service,Female,0
20,9,0,0,40,HS-grad,Never-married,,Male,0
23,12,0,1974,20,Assoc-acdm,Never-married,Adm-clerical,Female,0
25,5,0,0,40,9th,Married-civ-spouse,Machine-op-inspct,Male,0
29,10,0,0,40,Some-college,Married-civ-spouse,Adm-clerical,Female,1
35,9,0,0,50,HS-grad,Separated,Transport-moving,Male,0
19,9,0,0,58,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,0
18,7,0,0,21,11th,Never-married,Other-service,Female,0
40,9,0,0,40,HS-grad,Married-civ-spouse,Farming-fishing,Male,0
38,14,0,0,40,Masters,Divorced,Tech-support,Female,1
32,14,0,0,40,Masters,Never-married,Prof-specialty,Female,0
25,13,0,0,50,Bachelors,Never-married,Exec-managerial,Male,0
23,10,0,0,24,Some-college,Never-married,Adm-clerical,Female,0
39,13,0,0,45,Bachelors,Never-married,Prof-specialty,Male,0
64,9,0,0,30,HS-grad,Widowed,Adm-clerical,Female,0
28,14,0,0,45,Masters,Never-married,Exec-managerial,Female,0
39,8,0,0,45,12th,Married-civ-spouse,Craft-repair,Male,0
35,10,0,0,40,Some-college,Married-civ-spouse,Machine-op-inspct,Male,0
46,9,0,0,40,HS-grad,Divorced,Craft-repair,Female,0
67,13,0,0,40,Bachelors,Married-civ-spouse,Exec-managerial,Male,0
20,10,0,0,20,Some-college,Never-married,Handlers-cleaners,Female,0
35,12,0,0,50,Assoc-acdm,Never-married,Handlers-cleaners,Male,0
35,13,0,0,45,Bachelors,Never-married,Other-service,Female,0
39,9,0,0,15,HS-grad,Married-civ-spouse,Protective-serv,Female,1
20,10,1055,0,20,Some-college,Never-married,Sales,Male,0
53,16,0,0,55,Doctorate,Divorced,Exec-managerial,Female,1
53,13,0,0,60,Bachelors,Married-civ-spouse,Exec-managerial,Male,1
58,9,0,0,40,HS-grad,Married-civ-spouse,Exec-managerial,Male,0
21,11,0,0,40,Assoc-voc,Never-married,Adm-clerical,Female,0
22,12,0,0,40,Assoc-acdm,Married-civ-spouse,Prof-specialty,Female,0
38,9,0,0,41,HS-grad,Married-civ-spouse,Craft-repair,Male,1
47,13,0,0,40,Bachelors,Never-married,Exec-managerial,Male,0
57,9,0,0,54,HS-grad,Widowed,Tech-support,Female,0
76,9,0,0,20,HS-grad,Married-civ-spouse,Prof-specialty,Male,0
30,13,0,0,40,Bachelors,Never-married,Sales,Male,0
22,9,14084,0,60,HS-grad,Never-married,Other-service,Male,1
51,13,0,0,35,Bachelors,Never-married,Prof-specialty,Male,0
44,11,0,0,40,Assoc-voc,Married-civ-spouse,Craft-repair,Male,1
90,13,0,0,10,Bachelors,Never-married,Prof-specialty,Female,0
29,9,0,0,40,HS-grad,Never-married,Tech-support,Male,0
38,9,0,0,40,HS-grad,Married-civ-spouse,Machine-op-inspct,Female,0
32,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,Male,0
37,13,0,0,40,Bachelors,Married-civ-spouse,Machine-op-inspct,Male,1
40,13,0,0,40,Bachelors,Married-civ-spouse,Adm-clerical,Male,0
56,9,0,0,45,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,0
59,5,0,0,40,9th,Married-civ-spouse,Machine-op-inspct,Male,0
27,9,0,0,50,HS-grad,Separated,,Female,0
17,6,0,0,24,10th,Never-married,Other-service,Female,0
19,9,1055,0,70,HS-grad,Never-married,Handlers-cleaners,Male,0
32,9,0,0,40,HS-grad,Never-married,Adm-clerical,Female,0
32,10,3887,0,40,Some-college,Never-married,Protective-serv,Female,0
36,13,0,0,60,Bachelors,Married-civ-spouse,Sales,Male,0
28,9,0,0,40,HS-grad,Divorced,Tech-support,Female,0
23,10,0,0,25,Some-college,Never-married,Other-service,Male,0
22,9,0,0,45,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,0
51,10,0,0,55,Some-college,Married-civ-spouse,Exec-managerial,Male,1
47,11,0,0,40,Assoc-voc,Married-civ-spouse,Prof-specialty,Male,1
46,9,0,0,40,HS-grad,Widowed,Adm-clerical,Female,0
49,13,0,0,45,Bachelors,Married-civ-spouse,Sales,Male,1
49,5,0,0,40,9th,Married-civ-spouse,Craft-repair,Male,0
36,13,0,0,35,Bachelors,Separated,Other-service,Female,0
35,13,0,0,60,Bachelors,Married-civ-spouse,Exec-managerial,Male,1
30,14,0,0,50,Masters,Never-married,Prof-specialty,Male,0
56,14,0,0,40,Masters,Married-civ-spouse,Prof-specialty,Male,1
46,14,0,0,45,Masters,Married-civ-spouse,Exec-managerial,Male,1
31,10,0,0,38,Some-college,Married-civ-spouse,Adm-clerical,Male,0
21,9,0,0,50,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,0
40,10,0,0,50,Some-college,Married-civ-spouse,Farming-fishing,Male,0
64,4,0,0,40,7th-8th,Married-civ-spouse,Farming-fishing,Male,0
40,13,7298,0,50,Bachelors,Married-AF-spouse,Prof-specialty,Male,1
46,13,0,0,40,Bachelors,Married-civ-spouse,Farming-fishing,Male,0
25,10,0,0,40,Some-college,Never-married,Craft-repair,Male,0
51,9,0,0,40,HS-grad,Divorced,Adm-clerical,Female,0
22,9,0,0,50,HS-grad,Never-married,Craft-repair,Male,0
41,13,0,0,40,Bachelors,Married-civ-spouse,Prof-specialty,Male,1
41,13,0,0,45,Bachelors,Married-civ-spouse,Prof-specialty,Male,1
46,9,0,0,48,HS-grad,Divorced,Handlers-cleaners,Female,0
38,12,0,0,36,Assoc-acdm,Never-married,Prof-specialty,Female,0
29,13,0,0,60,Bachelors,Married-civ-spouse,Prof-specialty,Male,0
23,9,0,0,40,HS-grad,Never-married,Craft-repair,Male,0
56,10,0,0,50,Some-college,Married-civ-spouse,Craft-repair,Male,1
46,9,0,0,40,HS-grad,Never-married,Other-service,Female,0
22,13,0,0,20,Bachelors,Married-civ-spouse,Exec-managerial,Male,0
22,10,0,0,30,Some-college,Never-married,Sales,Female,0
22,7,0,0,35,11th,Never-married,Handlers-cleaners,Male,0
20,9,0,0,40,HS-grad,Never-married,Machine-op-inspct,Male,0
55,13,0,0,40,Bachelors,Married-civ-spouse,Prof-specialty,Male,1
35,14,0,0,45,Masters,Married-civ-spouse,Adm-clerical,Male,1
19,9,0,0,18,HS-grad,Never-married,Other-service,Female,0
20,9,0,0,40,HS-grad,Never-married,Adm-clerical,Male,0
34,9,0,0,40,HS-grad,Never-married,Tech-support,Male,0
54,13,0,0,48,Bachelors,Married-civ-spouse,Tech-support,Male,0
17,6,0,0,25,10th,Never-married,Other-service,Female,0
31,9,0,1902,40,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,0
42,9,0,0,60,HS-grad,Married-civ-spouse,Sales,Male,0
61,11,0,1887,60,Assoc-voc,Married-civ-spouse,Craft-repair,Male,1
39,9,0,0,60,HS-grad,Married-civ-spouse,Transport-moving,Male,1
57,10,0,0,40,Some-college,Married-civ-spouse,Prof-specialty,Male,1
46,9,0,0,40,HS-grad,Divorced,Adm-clerical,Male,0
26,13,0,0,38,Bachelors,Never-married,Prof-specialty,Male,0
24,10,0,0,20,Some-college,Never-married,Exec-managerial,Male,0
41,11,0,0,40,Assoc-voc,Never-married,Other-service,Male,0
53,13,0,0,30,Bachelors,Married-civ-spouse,,Male,1
20,6,0,0,40,10th,Never-married,,Male,0
39,3,0,0,40,5th-6th,Married-civ-spouse,Machine-op-inspct,Male,0
23,9,0,0,40,HS-grad,Never-married,Adm-clerical,Female,0
58,9,0,0,40,HS-grad,Widowed,Craft-repair,Male,0
58,9,0,0,40,HS-grad,Married-civ-spouse,Sales,Male,1
47,6,4064,0,40,10th,Married-civ-spouse,Machine-op-inspct,Male,0
43,9,0,0,60,HS-grad,Never-married,Farming-fishing,Male,0
48,10,2176,0,40,Some-college,Divorced,Handlers-cleaners,Male,0
35,9,0,0,40,HS-grad,Married-civ-spouse,Farming-fishing,Male,0
46,13,0,0,40,Bachelors,Married-civ-spouse,Protective-serv,Male,1
43,13,0,0,40,Bachelors,Married-civ-spouse,Handlers-cleaners,Male,1
42,9,0,0,40,HS-grad,Divorced,Craft-repair,Female,0
26,9,0,0,40,HS-grad,Divorced,Machine-op-inspct,Male,0
49,16,0,0,50,Doctorate,Married-civ-spouse,Exec-managerial,Male,1
20,10,0,0,15,Some-college,Never-married,Adm-clerical,Female,0
49,9,0,0,40,HS-grad,Widowed,Machine-op-inspct,Female,0
40,9,0,0,40,HS-grad,Married-civ-spouse,Exec-managerial,Male,1
44,9,0,0,40,HS-grad,Married-spouse-absent,Machine-op-inspct,Female,0
24,13,0,0,20,Bachelors,Never-married,Adm-clerical,Female,0
61,14,0,0,40,Masters,Married-civ-spouse,Tech-support,Female,1
43,10,0,0,40,Some-college,Divorced,Machine-op-inspct,Female,0
39,10,0,0,40,Some-college,Never-married,Adm-clerical,Male,0
37,9,0,0,50,HS-grad,Divorced,Craft-repair,Male,0
65,10,2290,0,40,Some-college,Married-civ-spouse,Exec-managerial,Male,0
41,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,Male,1
44,9,0,0,45,HS-grad,Divorced,Craft-repair,Male,0
37,9,0,0,40,HS-grad,Divorced,Handlers-cleaners,Male,0
22,13,0,0,40,Bachelors,Never-married,Exec-managerial,Male,0
23,12,0,0,40,Assoc-acdm,Never-married,Tech-support,Female,0
71,6,0,0,40,10th,Married-civ-spouse,Adm-clerical,Male,0
70,9,0,0,50,HS-grad,Married-civ-spouse,Farming-fishing,Male,0
56,4,0,0,40,7th-8th,Married-civ-spouse,Craft-repair,Male,0
37,10,0,0,50,Some-college,Married-civ-spouse,Exec-managerial,Male,1
45,9,0,0,25,HS-grad,Never-married,,Male,0
38,9,0,0,40,HS-grad,Married-civ-spouse,Exec-managerial,Male,1
23,9,0,0,40,HS-grad,Never-married,Armed-Forces,Male,0
52,10,0,0,60,Some-college,Divorced,Exec-managerial,Male,0
62,15,0,0,16,Prof-school,Married-civ-spouse,Prof-specialty,Male,0
28,5,0,0,35,9th,Married-civ-spouse,Other-service,Female,0
50,9,0,0,60,HS-grad,Divorced,Sales,Male,0
75,6,0,0,1,10th,Widowed,,Female,0
17,8,0,0,12,12th,Never-married,Other-service,Male,0
17,9,0,0,40,HS-grad,Never-married,,Male,0
31,9,0,0,40,HS-grad,Separated,Other-service,Female,0
46,9,0,2258,50,HS-grad,Married-spouse-absent,Machine-op-inspct,Male,0
17,6,0,1721,40,10th,Never-married,,Male,0
38,13,0,0,50,Bachelors,Married-civ-spouse,Prof-specialty,Male,0
32,10,0,0,15,Some-college,Never-married,Other-service,Female,0
51,13,0,0,40,Bachelors,Married-civ-spouse,Exec-managerial,Male,1
24,10,0,0,25,Some-college,Never-married,Sales,Female,0
21,10,0,0,57,Some-college,Never-married,Other-service,Male,0
44,9,0,0,48,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,0
45,12,0,0,40,Assoc-acdm,Never-married,Exec-managerial,Female,0
42,14,14084,0,50,Masters,Never-married,Exec-managerial,Female,1
45,13,0,0,40,Bachelors,Married-civ-spouse,Sales,Male,0
40,9,0,0,40,HS-grad,Separated,Machine-op-inspct,Male,0
75,9,0,0,20,HS-grad,Married-civ-spouse,Craft-repair,Male,0
39,13,0,0,60,Bachelors,Never-married,Prof-specialty,Female,0
50,9,0,0,45,HS-grad,Married-civ-spouse,Exec-managerial,Male,1
40,10,0,0,40,Some-college,Divorced,Machine-op-inspct,Male,0
19,9,0,0,40,HS-grad,Never-married,Adm-clerical,Female,0
70,13,0,2377,50,Bachelors,Married-civ-spouse,Exec-managerial,Male,1
20,10,0,0,20,Some-college,Never-married,Craft-repair,Male,0
34,10,0,1504,60,Some-college,Never-married,Craft-repair,Male,0
67,10,0,0,40,Some-college,Married-civ-spouse,Sales,Male,0
37,13,0,0,40,Bachelors,Never-married,Prof-specialty,Female,0
29,10,0,0,40,Some-college,Married-civ-spouse,Protective-serv,Male,0
26,10,0,0,40,Some-college,Married-civ-spouse,Sales,Male,0
32,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,Male,1
17,7,0,0,8,11th,Never-married,Sales,Female,0
29,10,0,0,40,Some-college,Married-civ-spouse,Craft-repair,Male,0
25,8,0,0,40,12th,Never-married,Craft-repair,Male,0
45,10,0,0,60,Some-college,Married-civ-spouse,Sales,Male,1
46,9,0,1590,48,HS-grad,Never-married,Transport-moving,Male,0
25,9,0,0,40,HS-grad,Never-married,Machine-op-inspct,Male,0
71,4,0,0,10,7th-8th,Married-civ-spouse,Farming-fishing,Male,0
29,7,0,0,20,11th,Married-civ-spouse,Handlers-cleaners,Male,0
25,10,0,0,25,Some-college,Never-married,Tech-support,Male,0
44,4,0,0,25,7th-8th,Married-civ-spouse,,Male,0
54,7,0,0,10,11th,Divorced,Priv-house-serv,Female,0
42,9,0,0,25,HS-grad,Never-married,Exec-managerial,Female,0
37,13,0,0,40,Bachelors,Divorced,Exec-managerial,Male,0
32,11,0,0,40,Assoc-voc,Married-civ-spouse,Craft-repair,Male,1
34,9,0,0,50,HS-grad,Divorced,Transport-moving,Male,0
41,13,0,0,38,Bachelors,Married-civ-spouse,Tech-support,Male,0
55,4,0,0,50,7th-8th,Married-civ-spouse,Transport-moving,Male,0
40,9,0,0,37,HS-grad,Widowed,Machine-op-inspct,Female,0
29,9,0,0,40,HS-grad,Never-married,,Male,0
48,10,0,0,50,Some-college,Married-civ-spouse,Craft-repair,Male,0
28,8,0,0,30,12th,Divorced,Other-service,Female,0
33,13,0,0,40,Bachelors,Never-married,Exec-managerial,Female,0
39,7,2407,0,70,11th,Married-civ-spouse,Other-service,Male,0
26,10,0,0,25,Some-college,Never-married,Handlers-cleaners,Male,0
50,7,0,0,40,11th,Never-married,Machine-op-inspct,Female,0
49,14,0,0,45,Masters,Married-civ-spouse,Prof-specialty,Male,1
48,9,0,0,28,HS-grad,Never-married,Prof-specialty,Female,0
37,1,0,0,40,Preschool,Married-civ-spouse,Farming-fishing,Male,0
32,10,0,0,20,Some-college,Never-married,Craft-repair,Male,0
23,8,0,0,46,12th,Never-married,Transport-moving,Male,0
61,9,0,0,40,HS-grad,Married-civ-spouse,Other-service,Male,0
50,10,0,0,28,Some-college,Separated,Other-service,Female,0
25,10,0,0,40,Some-college,Never-married,Sales,Female,0
48,13,0,1977,70,Bachelors,Married-civ-spouse,Exec-managerial,Male,1
50,5,0,0,50,9th,Married-civ-spouse,,Male,0
27,9,0,0,40,HS-grad,Married-civ-spouse,Other-service,Male,0
38,10,0,1741,40,Some-college,Divorced,Craft-repair,Male,0
24,10,0,0,16,Some-college,Never-married,Tech-support,Female,0
19,9,0,0,35,HS-grad,Never-married,Sales,Female,0
61,4,0,0,35,7th-8th,Divorced,Other-service,Male,0
21,10,0,0,20,Some-college,Never-married,Adm-clerical,Male,0
35,14,0,0,40,Masters,Separated,Prof-specialty,Male,1
60,11,0,0,30,Assoc-voc,Widowed,Craft-repair,Female,0
26,10,0,0,40,Some-college,Never-married,Craft-repair,Male,0
43,9,0,0,40,HS-grad,Married-civ-spouse,Adm-clerical,Female,1
64,9,0,0,38,HS-grad,Divorced,,Female,0
23,10,0,0,40,Some-college,Never-married,Handlers-cleaners,Male,0
25,9,0,0,40,HS-grad,Never-married,Exec-managerial,Male,0
36,10,0,0,52,Some-college,Married-civ-spouse,Exec-managerial,Male,1
60,9,0,0,45,HS-grad,Married-civ-spouse,Prof-specialty,Male,1
46,9,0,0,40,HS-grad,Married-civ-spouse,Transport-moving,Male,0
26,7,0,0,50,11th,Married-civ-spouse,Other-service,Male,0
32,10,0,0,35,Some-college,Never-married,Exec-managerial,Female,0
39,13,0,0,45,Bachelors,Never-married,Exec-managerial,Male,0
42,9,0,0,50,HS-grad,Married-civ-spouse,Craft-repair,Male,0
57,14,0,0,40,Masters,Married-civ-spouse,Adm-clerical,Male,0
54,13,0,0,38,Bachelors,Married-civ-spouse,Exec-managerial,Male,0
38,9,0,0,40,HS-grad,Divorced,Handlers-cleaners,Male,0
57,9,0,0,60,HS-grad,Married-civ-spouse,Exec-managerial,Male,1
44,13,0,1977,40,Bachelors,Married-civ-spouse,Machine-op-inspct,Male,1
54,10,4101,0,40,Some-college,Separated,Tech-support,Female,0
20,9,0,0,28,HS-grad,Never-married,Handlers-cleaners,Male,0
40,10,0,0,60,Some-college,Married-civ-spouse,Prof-specialty,Male,0
45,13,0,0,38,Bachelors,Married-civ-spouse,Exec-managerial,Male,1
19,8,0,0,40,12th,Never-married,Machine-op-inspct,Male,0
17,9,0,0,16,HS-grad,Never-married,Sales,Female,0
23,13,0,0,40,Bachelors,Never-married,Exec-managerial,Male,0
26,9,0,0,40,HS-grad,Divorced,Craft-repair,Male,0
65,9,0,0,15,HS-grad,Widowed,Other-service,Female,0
18,7,0,0,18,11th,Never-married,Handlers-cleaners,Male,0
57,9,0,0,1,HS-grad,Married-civ-spouse,Exec-managerial,Male,0
34,9,0,0,40,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,0
58,2,0,0,50,1st-4th,Separated,Farming-fishing,Male,0
50,9,0,1848,40,HS-grad,Married-civ-spouse,Tech-support,Male,1
17,7,0,0,20,11th,Never-married,Other-service,Female,0
45,10,0,1902,40,Some-college,Married-civ-spouse,Craft-repair,Male,1
61,15,0,0,40,Prof-school,Married-civ-spouse,,Male,1
18,9,0,0,25,HS-grad,Never-married,Adm-clerical,Male,0
64,9,0,0,20,HS-grad,Widowed,,Female,0
26,8,0,0,98,12th,Married-civ-spouse,Sales,Male,0
29,9,0,0,40,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,0
20,10,0,0,40,Some-college,Never-married,Prof-specialty,Male,0
37,13,0,0,30,Bachelors,Married-civ-spouse,Prof-specialty,Female,1
17,6,0,0,30,10th,Never-married,,Male,0
49,9,0,0,56,HS-grad,Married-civ-spouse,Protective-serv,Male,0
27,9,0,1741,40,HS-grad,Never-married,Craft-repair,Male,0
29,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,Male,1
55,9,4386,0,40,HS-grad,Married-civ-spouse,Sales,Male,1
51,13,0,0,60,Bachelors,Married-civ-spouse,Exec-managerial,Male,1
29,10,0,0,40,Some-college,Married-civ-spouse,Craft-repair,Male,1
27,13,0,0,40,Bachelors,Never-married,Exec-managerial,Female,0
34,9,0,0,60,HS-grad,Married-civ-spouse,Sales,Male,0
44,12,2354,0,40,Assoc-acdm,Divorced,Exec-managerial,Female,0
34,9,0,0,15,HS-grad,Widowed,Adm-clerical,Male,0
37,12,0,1485,40,Assoc-acdm,Married-civ-spouse,Prof-specialty,Male,1
32,12,0,0,45,Assoc-acdm,Married-civ-spouse,Adm-clerical,Male,1
36,9,0,0,60,HS-grad,Married-civ-spouse,Transport-moving,Male,1
45,10,0,0,40,Some-college,Married-civ-spouse,Adm-clerical,Female,1
72,4,0,0,20,7th-8th,Married-civ-spouse,Other-service,Male,0
33,10,0,0,40,Some-college,Married-civ-spouse,Adm-clerical,Male,1
43,3,0,0,35,5th-6th,Married-spouse-absent,Farming-fishing,Male,0
65,9,0,0,14,HS-grad,Divorced,Other-service,Female,0
73,10,0,0,10,Some-college,Widowed,Priv-house-serv,Female,0
53,13,0,1902,40,Bachelors,Married-civ-spouse,Adm-clerical,Male,1
22,10,0,1719,30,Some-college,Never-married,Transport-moving,Male,0
24,4,2580,0,40,7th-8th,Married-civ-spouse,Sales,Male,0
39,11,0,0,40,Assoc-voc,Married-civ-spouse,Craft-repair,Male,0
47,10,0,1977,40,Some-college,Married-civ-spouse,Craft-repair,Male,1
27,14,0,0,40,Masters,Married-civ-spouse,Prof-specialty,Male,1
34,9,0,0,40,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,0
28,6,0,0,40,10th,Never-married,Machine-op-inspct,Female,0
42,9,0,0,12,HS-grad,Married-civ-spouse,Sales,Male,0
24,9,0,0,48,HS-grad,Never-married,Handlers-cleaners,Female,0
57,10,0,0,25,Some-college,Married-civ-spouse,Sales,Female,1
19,10,0,0,30,Some-college,Never-married,Tech-support,Male,0
43,9,0,0,40,HS-grad,Divorced,,Female,0
27,9,0,0,38,HS-grad,Married-civ-spouse,Adm-clerical,Male,0
31,13,0,0,47,Bachelors,Married-civ-spouse,Prof-specialty,Male,1
33,9,0,0,65,HS-grad,Married-civ-spouse,Transport-moving,Male,0
32,10,0,0,40,Some-college,Never-married,Sales,Female,0
39,6,0,0,15,10th,Widowed,,Female,0
33,9,0,0,48,HS-grad,Divorced,,Male,0
65,9,0,0,40,HS-grad,Widowed,Adm-clerical,Female,0
25,13,0,0,40,Bachelors,Never-married,Sales,Female,0
35,10,0,0,40,Some-college,Never-married,Handlers-cleaners,Female,0
26,9,0,0,40,HS-grad,Never-married,Handlers-cleaners,Male,0
40,14,0,0,50,Masters,Divorced,Prof-specialty,Female,0
37,10,2174,0,40,Some-college,Never-married,Exec-managerial,Male,0
29,13,0,0,45,Bachelors,Married-civ-spouse,Sales,Male,1
68,16,0,0,55,Doctorate,Married-civ-spouse,Prof-specialty,Male,1
43,9,0,0,24,HS-grad,Never-married,Other-service,Female,0
42,4,0,0,40,7th-8th,Divorced,Sales,Female,0
35,9,0,0,48,HS-grad,Separated,Transport-moving,Female,0
20,10,0,0,24,Some-college,Never-married,,Male,0
62,13,0,0,35,Bachelors,Married-civ-spouse,Prof-specialty,Male,0
31,9,0,0,40,HS-grad,Never-married,Tech-support,Female,0
24,9,0,0,40,HS-grad,Never-married,Other-service,Male,0
42,13,0,0,40,Bachelors,Married-civ-spouse,Other-service,Male,0
41,13,3103,0,35,Bachelors,Married-civ-spouse,Adm-clerical,Male,1
23,13,0,1590,40,Bachelors,Never-married,Sales,Female,0
20,10,0,0,16,Some-college,Never-married,Other-service,Male,0
43,12,0,0,60,Assoc-acdm,Divorced,Exec-managerial,Female,0
40,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,Male,0
59,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,Male,1
23,13,0,0,40,Bachelors,Never-married,Sales,Male,0
58,9,0,0,40,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,0
41,10,0,0,40,Some-college,Divorced,Adm-clerical,Female,0
38,13,0,0,40,Bachelors,Married-spouse-absent,Craft-repair,Male,0
38,12,0,0,55,Assoc-acdm,Married-civ-spouse,Exec-managerial,Male,0
46,13,0,1590,40,Bachelors,Divorced,Machine-op-inspct,Male,0
32,12,0,0,20,Assoc-acdm,Never-married,,Male,0
52,9,0,0,55,HS-grad,Married-civ-spouse,Transport-moving,Male,0
42,9,0,0,40,HS-grad,Divorced,Adm-clerical,Female,0
17,7,0,0,20,11th,Never-married,Other-service,Male,0
